SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,swathtrans,swath_ANTSOL,swath_ANTXAN,swath_APLCAL,swath_APOCAL,swath_APOPAR,swath_BALNUB,swath_CANSPP,swath_CENCOR,swath_COSCOS,swath_CRAGIG,swath_CRIALB,swath_CRYSTE,swath_DERIMB,swath_EISARBADSUB,swath_HALCOR,swath_HALKAM,swath_HALRUF,swath_HALWAL,swath_KELKEL,swath_LAMFAR,swath_LAMSETADSUB,swath_LEPCHI,swath_LOXGRA,swath_LOXSCY,swath_LYTPIC,swath_MACSTIPES,swath_MEDAEQ,swath_MEGCRE,swath_MEGUND,swath_MESFRAAD,swath_METSPP,swath_MURCAL,swath_MURFRU,swath_NEOSPA,swath_NERLUE,swath_ORTKOE,swath_PACFIM,swath_PANINT,swath_PATMIN,swath_PISBRE,swath_PISGIG,swath_PISOCH,swath_POMGIB,swath_PTECALADSUB,swath_PUGFOL,swath_PUGPRO,swath_PUGRIC,swath_PYCHEL,swath_STEOSMAD,swath_STRPURAD,swath_STYMON,swath_TETCAL,swath_URTPIS,swath_URTSPP,swath_LAMSPP,swath_EISARBAD,swath_EUGRUB,swath_HENLEV,swath_LAMSETAD,swath_LINCOL,swath_OCTOPUS,swath_PTECALAD,swath_TEGREG,swath_URTCOR,swath_URTCRA,swath_URTMCP,swath_URTCOLMCP,swath_CERFOL,swath_CUCMIN,swath_PLEGAR,swath_STYCAL,swath_MESFRAREC,swath_STRPURREC,swath_TEST
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2017,4,0,0,0.5,0,11.25,0,0,25,0,4.25,0,0,0,70.5,0.25,0,0,0,0,90,0,0,0,0,0,239.25,0,0,3,9,0,0,0,0.5,0,0,0.5,7,0,0,0,0,0,0.5,0,0,0,0,37,6,0,0.25,0,0,0,11.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2018,4,0,0,0.25,0,11.75,0,0,6.25,0,7.75,0,0,0,40,1.75,0,0,0,0.25,223.25,0,0,0,1.75,0,188.25,0,0,18.75,10,0,0.25,0,1.25,0,0,3.25,2.75,0,0,0.25,0,0,0,0,0,0,0,24.5,11,0,0,0,0,0,12.25,0,0,0,0,0.25,0,0.5,0,0,0,0.75,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2019,4,0,0,1,0,11.5,0,0,7.25,0,3.5,0,0,0,43,1,0,0,0,1.25,209.75,0,0,0,0,0,234.25,0,0,9.75,10.75,0,0,0,1,0,0,1.75,5.5,0,0,0.25,0,0,0,0,0,0.5,0,37.5,7.75,0,0,0,0,0,9.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2020,4,0,0,0,0,14,0,0,16.75,0,11.25,0,0,0,36.75,1,0,0,0,0.25,128.5,0,0.25,0,0.25,0,394.25,0,0,15.75,7.25,0,0,0,0.25,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,7.5,4.5,0,0.25,0,0,0,12,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2021,4,0,0,0,0,9.75,0,0,6.5,0,3.5,0,0,0,7.5,0.25,0,0,0,0,122.5,0,0.25,0,0,0,711,0,0,6.25,10.75,0,0,0,0.25,0,0,1,4.25,0,0,0,0,0,1,0,0,0,0,0.25,9.75,0,0,0,0,0,1.25,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,1999,3,0,0,1,0,0,0,0,0,0,22.66667,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,157.3333,0,0,0,71.33333,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,17.33333,0,0,0,0,15.66667,22,0,0,0,0,38.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2000,4,0,0,0,0,15.25,0,0,0,0,10.25,0,0,0,37.25,0.5,0,0,0,0,0,0,0,0,0,0,257,0,1,25.75,0,0,0,0,0,0,0,0,2,0,0,1.25,0,0,2.25,0,0,0,0,0,55,0,0,0,0.25,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2001,4,0,0,0,0,69.75,0,0,0,0,2,0.75,0,0,4,0.25,0,0,0,1.25,0,0,0,0,0,0,129.5,0,0,83.25,0,0,0,0,0.5,0,0,0,0,0.75,0,1,0,1.75,0.5,0,0,0,0,6,72.5,0,0.25,0,0,59.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2002,4,4.25,0,0,0,38.75,0,0,1,0,7,1.25,0,0,34.25,0.25,0,0,0,0.25,35.5,0,0,0,0,0,88.75,0,0.5,30.75,0,0,0,0,0.25,0,0,0,3.25,0,0,0.5,0,0,0,0,0,0,0,17,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2003,4,1,0,0,0,39.5,0,0,3,0,6.5,0.25,0,0,66.25,0,0,0,0,0.5,220.75,0,0,0,0,0,210.75,0,0,100.5,111.75,0,0,0,1,0,0,3.25,0.25,0,0,1,0,0.25,0,0,0,0,0,143.25,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2004,4,9.25,0.75,0,0,44.25,0,0,3.5,0,7,0,0,0,30,0,0,0,0,0.25,107,0,1.75,0,0,0,70,0,2.75,16.5,112.25,0,0.75,0,0,0,0,20.25,1.25,0.25,0,0.75,0,0.5,0.25,0,0,0,0,116.25,88.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2005,4,1.25,0,0,0,59.5,0,0,6,0,7.5,0.5,0,0,39,0,0,0,0,0.75,88.5,0,1.25,0,0,0,85.5,0,2.5,2,135,0,0,0,0,0,0,2.75,0,0.25,0,1.5,0,0,0.25,0,0,0,0,34.75,16,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2006,4,19.25,0,0,0,43.25,0,0,0.75,0,5.5,0,0,0,43,0,0,0,0,0.5,346.25,0,0.75,0,0,0,135.5,0,2.75,7.25,114.75,0,1,0,0.25,0,0,11.5,5,0,0,2.25,0.25,0,0.25,0,0,0,0,75.75,35.5,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2007,4,5.5,0,0,0,34.25,0.75,0,0.75,0,10.75,0,0,0,69,0.5,0,0,0,2,100.5,0,0.5,0,0,0,252,0,1.5,4.75,125,0,0.25,0,2,0,0,0,0.25,0.75,0,2.5,0,0,0.25,0,0,0,0,15.5,66.25,0,1.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2008,4,1,0,0,0,39.75,0,0,3.75,0,5.75,0,0,0,71,0,0,0,0,0.25,342.25,0,0.5,0,0,0.25,197,0,0.25,4.75,160.5,0,0.75,0.25,0.5,0,0,2.25,0.25,0,0,2.75,0,0,4.75,0,0,0,0,41.5,46.75,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2009,4,2,0,0,0,45.5,0,0,8.5,0,5.75,0,0,0,87,0,0,0,0,0.25,226.5,0,2,0,0,0,320,0,1.25,1.5,152.75,0,0.5,0,1.25,0,0,4.25,0.75,0,0,3,0,0,5.25,0,0,0,0,29.5,69,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2010,4,3,0,0.5,0,35,0,0,5,0,6.25,0,0,0,47.75,0.25,0,0,0,0.5,139.75,0,0.25,0,0.5,0,154,0,0.5,3,104.75,0,0,0,1.5,0,0,1.25,1,0,0,0.75,0,0,3.75,0,0,0,0,25.25,59,0,2.5,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2011,4,11,0,0.25,0,39.25,0.25,0,5,0,6,0,0,0,74.25,0,0,0,0,1,187,0,1.5,0.25,0.75,0,84.5,0,1.25,1.25,104.25,0,0.5,0,1,0,0,4.5,0.5,0.75,0,3.25,0,0,3.5,0,0,0,0,32.5,75.25,0,2.75,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2012,4,24.75,0,0,0,37.5,0.25,0,3,0,2.25,0,0,0,84.75,0,0,0,0,0.25,206.5,0,0.75,0.25,0,0,150.25,0,0,3.75,130.5,0,0.5,0,1.25,0,0,2.75,1.75,0.25,0,4.25,0,0,0.25,0,0,0,0,19.5,135.5,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2013,4,59,0,0.75,0,2.75,0,0,5,0,8.75,0,0,0,66.5,0.5,0,0,0,0,122.25,0,0.25,0,0.75,0,89.25,0,0,0.75,65.25,0,0.5,0,0.5,0,0,7.25,2,0.25,0,0.25,0,0,7.75,0,0,0,0,13.75,61.5,0,1.75,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2014,4,3.25,0,0.25,0,15.25,14.75,0,7,0,8.5,0,0,0,31.25,0,0,0.25,0,0.25,143.75,0,0.25,0,0,0,102.25,0,0,0.75,38.75,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,83,0,0,0,0,17.75,30.25,0,1.25,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2015,4,8.25,0,0.5,0,14,0,0,22,0,12.5,0,0,0,60.25,0,0,0,0,0.25,196.25,0,0.75,0,0,0,237.25,0,0.25,5.25,11.5,0,0.75,0,3.75,0,0,4.5,0.25,0,0,0,0,0,0.25,0,0,0,0,25,27.75,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2016,4,9.5,0,1,0,20,0.25,0,19.25,0,10.25,0,0,0,47,0,0,0,0,2.5,80.75,0,2,0,0,0,66.75,0,0,5.75,9.75,0,0.25,0,1.25,0,0,1.25,2.5,0,0,0,0,0,0.75,0,0,0,0,72.75,16.25,0,0.25,0,0,0,12,0.75,0,0,0,0.75,0,0.5,0,0,0,1.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2017,4,3.5,0,0,0,36.25,0,0,21.25,0,6,0,0,0,16.25,1,0,0,0,0.25,110.75,0,0,0,1.5,0,204.5,0,0,7.25,17,0,0,0,0.5,0,0,3.75,3.5,0.25,0,0,0,0,0,0,0,0,0,45,11,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2018,4,3.75,0,0,0,27.5,0,0,17.25,0,21.5,0,0,0,29.5,0.5,0,0,0,3.25,73,0,0.25,0,2.25,0,166.5,0,0,19.5,17.5,0,0,0,2.75,0,0,7,2,0,0,0.5,0,0,0,0,0,0,0,15.75,21.25,0,0,0,0,0,9.25,2.75,0,0,0.25,0,0,2.75,0,0,0,1,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2019,4,0.25,0,0.25,0,21.25,0,0,4,0,5.5,0,0,0,21.75,0.5,0,0,0,1.25,142.25,0,1,0,0,0,161.5,0,0,13.75,5,0,0,0,1.25,0,0,11,0.75,0,0,0,0,0.25,0,0,0,0,0,22.5,5,0,0,0,0,0,2.5,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2020,4,0,0,0,0,44.25,0.25,0,21.5,0,14.25,0,0,0,50.5,2.75,0,0,0,1.5,193.75,0,1.75,0,0.75,0,257.25,0,0,24,29.75,0,1.25,0,2,0,0,4.75,4.25,0,0,0,0,0,0,0,0,0,0,14,33.75,0,0,0,0,0,24.25,0.25,0,0,0.5,0.5,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2021,4,0.25,0,0,0,27,0,0,6,0,7.25,0,0,0,36.5,0.5,0,0,0,0,120.75,0,1,0,0,0,361,0,0,22.5,11,0,0.5,0,1.25,0,0,2.25,6.25,0,0,0,0,0,0,0,0,0,0,11,16.75,0,0,0,0,0,10.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,1999,4,0,0,0.75,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,147.25,0,0,0,1.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,6.5,73,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2000,4,3.75,0,0.25,0,13.5,0,0,0,0,6.25,0,0,0,5.25,0,0,0,0,0.75,0,0,0,0,0,0,173,0,0.25,94,0,0,0,0,1,0,0,0,0.25,0,0,0,0,3.25,0,0,0,0,0,0,172.5,0,0.25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2001,2,0,0,1,0,15.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,21,0,0,89.5,0,0,0,0,2.5,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,2.5,305,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2002,4,0.75,0,1.75,0,37.5,0,0,0,0,5.75,0.25,0,0,0.25,0,0,0,0,1.25,7.25,0,0,0,0,0,33,0,0.75,67,0,0,0,0,0.75,0,0,0,2.5,1.5,0,1.75,0,0.25,0,0,0,0,0,1,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2003,4,0.5,0,2,0,46.75,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,22.25,0,1.5,83.75,158.25,0,0,0,2,0,0,5.5,0.25,8.75,0,1.75,0,0.25,0,0,0,0,0,0.5,103.75,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2004,4,0.25,0,2,0,47.5,0,0,0,0,0.5,0,0,0,4.25,0,0,0,0,0.25,17,0,0,0,0,0,114.25,0,3.75,52.5,238.75,0,0,0,6.25,0,0,4,0.25,3,0,2.5,0,1.5,0,0,0,0,0,48.25,123.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2005,4,1,0,0,0,33.5,0,0,0.25,0,3.75,0.25,0,0,14.5,0,0,0,0,0,32,0,0.5,0,0,0,348.25,0,1.75,47.75,187.5,0,0,0,0.25,0,0,2.5,0.75,0.25,0,1.25,0,1.25,0,0,0,0,0,125.5,36.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2006,4,60.25,0,0.25,0,55.25,0,0,0.5,0,19,0,0,0,39.25,0,0,0,0,0,95,0,0,0,0.25,0,332.5,0,0.5,49.75,259.25,0,0.75,0,1.25,0,0,0,5,0,0,1.25,1.25,0,0,0.25,0,0,0,86.5,75.75,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2007,4,32.75,0,1,0,55.25,0,0,0,0,1.75,0,0,0,20.25,0,0,0,0,0,123.25,0,0,0,0.5,0,520.75,0,8.25,20.5,192,0,0.25,0,1,0,0,0.5,2,0,0,0.75,0.75,0,0,0,0,0,0,60.25,33.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2008,4,32.5,0,0,0,35.75,0,0.25,1,0,3,0,0,0,56,0,0,0,0,0,102.25,0,0.25,0,0,0,292.25,0,3,10.75,211.75,0,0,0,0.25,0,0,0.75,3,0,0,1,0.25,0,0,0,0,0,0,80,37,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2009,4,11.5,0,0,0,68.75,0,0,0,0,3.75,0.25,0,0,26.75,0,0,0,0,0,283,0,0,0,0,0,378.75,0,0,9.25,222,0,0.75,0,0.5,0,0,1.25,0.5,0,0,0.5,0,0,0,0,0,0,0,215.5,82.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2010,4,10.5,0,0.25,0,36.75,0,0,0,0,2.25,0,0,0,26.25,0,0,0,0,0,240.75,0,0,0,0,0,458.5,0,0,10.75,208.25,0,0,0,2.25,0,0,1.75,4,0,0,0,0,0,0,0,0,0,0,98.25,101.25,0,0.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2011,4,38.75,0,0.25,0,47.5,0,0,0.25,0,1.75,0,0,0,63.25,0.25,0,0,0,0,318.75,0,0,0,0.25,0,410.25,0,0.25,7,138,0,0.5,0,0.5,0,0,2.75,0,0.75,0,0.25,0,0,0,0,0,0,0,100,67.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2012,4,69.5,0,0,0,51,0.25,0,0,0,1.75,0,0,0,54.25,0.5,0,0,0,0,341.75,0,0,0,0,0,273.25,0,0.25,6.5,141.75,0,0,0,0.75,0,0,1.75,0.25,0,0,0.5,0,0,0,0,0,0,0,101.75,55.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2013,4,70,0,0.25,0,39.5,0.25,0,2,0,7.75,0,0,0,31,0,0,0,0,0,333.25,0,0,0,0.5,0,285.5,0,0,2.75,96.75,0,0,0,1.75,0,0,5,0.75,0,0,0,0,0,0,0,0,0,0,154,42.5,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2014,4,7.25,0,0.25,0,11,3,0,1,0,2.75,0.25,0,0,4,0,0,0,0,0,282,0,0,0,0,0,312.5,0,0.25,2.25,67.5,36.5,0,0,0.5,0,0,0.75,1,0,0,0,0,0,35.25,0,0.25,0,0,50,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,19.5,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2015,4,7.5,0,1.25,0,20.25,0,0,1.25,0,1,0,0,0,39.75,0,0,0,0,0,294,0,0,0.25,0,0,311.25,0,0,2,29.75,0,0,0,0.75,0,0,1.75,6,0,0,0,0,0,0,0,0,0,0,156,6.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2016,4,7,0,2.25,0,10.25,0,0,4.75,0,2,0,0,0,47.75,0,0,0,0,0,83.25,0,0,0,1,0,151.5,0,0.25,9.5,7.25,0,0,0,2.25,0,0,1.75,1.75,0,0,0,0,0,0.25,0,0,0,0,126.25,2,0,0.25,0,0,0,7.25,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2017,4,1.25,0,0.75,0,14.25,0,0,8.25,0,1.25,0,0,0,38.5,0,0,0,0,0,88.75,0,0,0.5,0.25,0.25,309.75,0,0,12,2.75,0,0.25,0,0.25,0,0,0.25,3,0,0,0,0,0,0,0,0,0,0,160,1,0,0.25,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2018,4,0,0,0,0,32.5,0,0,4.5,0,5.5,0,0,0,14.75,1,0,0,0,1.25,81.25,0,0,0,0.75,0,251,0,0,23.75,7.75,0,0,0,1.25,0,0,2.75,5,0,0,0,0,0,0,0,0,0,0,110.75,5.25,0,0,0,0,0,1.75,0,0,0,0,0.75,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2019,4,0.25,0,0,0.25,14,0,0,4.75,0,1,0,0,0,29.75,0.5,0,0,0,0.75,98,0,0,0,0.75,0,235.25,0,0,14.75,4.25,0,0,0,1.25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,75,1.25,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2020,4,0.25,0,0,0,26.5,0,0,4,0,0.75,0,0,0,5,0.75,0,0,0,0.75,93,0,0,0,0.25,0,438.5,0,0,13,6.25,0,0,0,0.5,0,0.25,0.75,5.25,0,0,0,0,0,0,0,0,0,0,36.5,2.5,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2021,4,0.25,0,0,0,22.75,0,0,2.25,0,4,0,0,0,8.75,1,0,0,0,2.25,257.75,0,0,0,0,0,360.25,0,0,17.75,4.5,0,0,0,2.25,0,0,0.75,6,0,0,0,0,0,0,0,0,0.25,0,33.5,8.25,0,0,0,0,0,1,0,0,0,0,0.25,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2007,4,162.75,0,1.25,0,30.5,0,0,2.25,0,5.5,0.25,0,0,46.75,0,0,0,0,0,0,0,0,0,0,0,217,0,15.25,6.5,213.25,0,0,0,0.25,0,0,0,0.5,2.25,0,0.25,0,0,0,0,0,0,0,12.25,1169.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2008,4,38.75,0,2.5,0,12,0,0,6.5,0,1.25,0,0,0,47,0,0,0,0,0,0,0,2.75,0,0.25,0.25,239.75,0,9.5,4.75,133.75,0,8,0.25,0.25,0,0,3.25,0.25,9.5,0,2.25,0.75,0,0,0,0,0,0,13.5,1023.5,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2009,4,39.5,0,2.5,0,17.5,0,0,6.75,0,1.25,0,0,0,18,0,0.25,0,0,3,0,0,3.75,0,0.25,0,96.25,0,15.5,3.5,233.75,0,9.25,0.75,0.5,0,0,15,0,11,0,0.75,0.25,0,0,0,0,0,0,9.5,1277.75,0,3.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
