SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,fishtrans,fish_CPUN,fish_GNIG,fish_HRUB,fish_HSEM,fish_OCAL,fish_OYT,fish_SMYS,fish_EJAC,fish_KGB,fish_PCLA,fish_SPUL,fish_BFRE,fish_MCAL,fish_OPIC,fish_PCLAYOY,fish_HROS,fish_RTOX,fish_RVAC,fish_STRE,fish_STREYOY,fish_SATR,fish_CPUNYOY,fish_OCALYOY,fish_SCAR,fish_CPRI,fish_ELAT,fish_SCAU,fish_SCHR,fish_HROSYOY,fish_HCAR,fish_ATHE,fish_SMAR,fish_SPULYOY,fish_PFUR,fish_OYB,fish_SMYSYOY,fish_SDALYOY,fish_SMINYOY,fish_HRUBYOY,fish_BFREYOY,fish_RFYOY,fish_EJACYOY,fish_SPAUYOY,fish_SPAU,fish_AFLA,fish_CAGGYOY,fish_MCALYOY,fish_OELO,fish_HDEC,fish_PNEB,fish_SHOPYOY,fish_SSAXYOY,fish_SSEMYOY,fish_SROSYOY,fish_SMIN,fish_SAUR,fish_SMEL,fish_RNIC,fish_SPINYOY,fish_HCARYOY,fish_ELATYOY,fish_SAURYOY,fish_HDECYOY,fish_PNEBYOY,fish_SENTYOY,fish_SMARYOY,fish_PFURYOY,fish_AOCEYOY,fish_OPICYOY,fish_SNEBYOY,fish_PCALYOY,fish_CVIOYOY,fish_PCOEYOY,fish_SDIPYOY,fish_RVACYOY,fish_RTOXYOY,fish_SRUBYOY,fish_HLAGYOY,fish_HANAYOY,fish_PNOTYOY,fish_EMBIYOY
STEWARTS_POINT_MPA_2,38.6507,-123.4095,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2011,12,0,0,0,0,0,0,4.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0.25,1.083333,0,0,0,0,0,0,0,0,0,0,0,0.166667,1.666667,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_2,38.6507,-123.4095,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2017,12,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_2,38.6507,-123.4095,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2018,12,0,0,0,0,0,0,2.583333,0,0.083333,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_2,38.6507,-123.4095,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2019,12,0,0,0,0,0,0,6,0,0.083333,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.416667,0,0.333333,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.75,0,0,0,0,0,0.083333,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_3,38.6142,-123.3775,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2010,12,0,0,0,0,0,0.083333,14.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333,0,1.833333,0,0.333333,0,0,0,0.083333,0,0,18.08333,28.33333,0,0,0,0,0,0,0,0,0,0,0,0.166667,2.666667,0,0,0,0,0,0.083333,0,1.75,0,0.833333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_3,38.6142,-123.3775,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2011,12,0,0,0,0,0,0,10.66667,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.666667,0,0.5,0,0.25,0,0,0,0,0,0,0.166667,3.166667,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.833333,0,0,0,0,0,0.083333,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_3,38.6142,-123.3775,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2017,12,0,0,0,0,0,0.333333,43.16667,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.583333,0,2.166667,0,0.25,0,0,0,0,0,0,0,6.416667,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.416667,0,0,0,0,0,0.583333,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_3,38.6142,-123.3775,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2018,12,0,0,0,0,0,2.333333,73.33333,0.083333,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.583333,0,1.583333,0.083333,0.25,0,0,0,0,0,0,0.166667,1,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.916667,0,0,0,0,0,0.166667,0,5.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_4,38.5977,-123.3637,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2010,12,0,0,0,0,0,0,6.5,0,0.166667,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.583333,0,2,0,0.916667,0,0,0,0,0,0,5.083333,12.08333,0,0,0,0,0,0,0,0,0,0,0,0.083333,3.25,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_4,38.5977,-123.3637,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2011,12,0,0,0,0,0,0,2.833333,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0.416667,0,0,0,0.083333,0,0,0.5,4.666667,0,0,0,0,0,0,0,0,0,0,0,0.25,1.916667,0,0,0,0,0,0.083333,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_4,38.5977,-123.3637,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2017,12,0,0,0,0,0,0,6.666667,0,0.166667,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0,0.166667,0,0,0,0,0,0,0.416667,2.333333,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.5,0,0,0,0,0,0.083333,0,2.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEWARTS_POINT_MPA_4,38.5977,-123.3637,Stewarts Point SMR,SMR,MPA,NCCSR,2010,2018,12,0,0,0,0,0,0.5,30.75,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.583333,0,0.583333,0,0,0,0,0,0.083333,0,0,0,0.916667,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.083333,0,3.833333,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,1999,8,0,0,0,0,4.625,0.375,0.75,0.25,0.125,0,0,0,0,1.25,0,0,0,0,0,0,2.75,0,0,0.125,0,1.875,0,0.5,0,0.125,0,0.125,0,0,14.125,39.25,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0,0,0,0,0,0,0,1.625,1.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2000,8,0.25,0,0,0,0.125,2,15.25,0.125,4.375,0,0,0.5,0,1.375,0,0,0,0,0,0,1.25,0,0,0.625,0,1.375,0,0.875,0,0.125,0,0,0,0,3.375,1.125,0,0,0,0,0,0,0,0.125,3.75,0,0,0,0.5,0,0,0,0,0,0,0,0.375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2001,8,0,0,0,0,0.375,2.625,5.375,0.25,12.375,0,0,0.25,0,2.375,0,0,0,0,0,0,4.25,0,0,0.75,0,1.375,0.125,0.625,0,0.5,0,0.125,0,0,22.125,39.25,0,0.125,0,0,0,0,0,0,1.75,0,0,0.125,0.5,0,0,0,0,0,0,0,2.375,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2002,12,0,0,0,0,1.083333,8.083333,19.91667,0.25,5.75,0,0,0.083333,0,1.333333,0,0,0.083333,0,0,0,2.166667,0,0,0.333333,0,0.583333,0.166667,0,0,0.5,0,0.166667,0,0,29.16667,39,0,0.25,0,0,0,0,2.166667,2.583333,2.666667,0,0,0.25,0.583333,0,0,0,0,0,0.5,0,1.416667,3,1.083333,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2003,12,0,0,0,0,0.083333,0.416667,17.41667,0.25,1.666667,0,0,0.166667,0,0.583333,0,0,0,0,0.083333,0,3.416667,0,0,0.5,0,0.166667,0.166667,0.333333,0,0.333333,0,0,0,0,1.25,16.5,0,0,0,0,0,0,1.166667,0,0,0,0,0.166667,0.25,0,0,0,0,0,0.083333,0,0.583333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2004,12,0,0,0,0,3.083333,0.25,5.5,0.416667,0.5,0,0,0.083333,0,0.5,0,0,0,0,0,0,1,0,0,0.5,0,2.916667,0,0.5,0,0.083333,0,0.083333,0,0.083333,1.583333,10,0,0,0,0,0,0,0,0.166667,16.75,0,0,0.083333,0.666667,0,0,0,0,0,0.25,0,0.25,1.833333,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2005,12,0,0,0,0,12.5,0.083333,4.416667,0.416667,3.833333,0,0,0.166667,0,0.5,0,0,0,0,0,0,0.25,0,0,1,0,1.25,0.166667,0.166667,0,2.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,4.333333,0,0,0,0.416667,0,0,0,0,0,0.083333,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2006,12,0,0,0,0,0,0.25,2,0.416667,0.166667,0,0,0.333333,0,0.25,0,0,0,0,0,0,0.916667,0,0,0.583333,0,1.75,0.083333,0.166667,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.333333,0,0,0.166667,0.083333,0,0,0,0,0,0.166667,0,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2007,12,0,0,0,0,0.333333,0.166667,2.75,0.333333,0.083333,0,0,0,0,0.25,0,0,0,0,0,0,1.416667,0,0,1,0,1.166667,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0.166667,0,0,0,0,0,0,0,1.416667,2.083333,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2008,12,0,0,0,0,0,0.25,0.666667,0.416667,0,0,0,0,0,0.416667,0,0,0.083333,0,0,0,1.166667,0,0,0.25,0,1.083333,0,0,0,0.083333,0,0,0,0,2.166667,0.416667,0,0,0,0,0,0,0,0,0.083333,0,0,0,0.25,0,0,0,0,0,0.166667,0,1.25,0.833333,0.166667,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2009,12,0,0,0,0,0,0.666667,1.916667,0.416667,6.416667,0,0,0,0,0.5,0,0,0,0,0,0,0.916667,0,0,0.416667,0,1.166667,0,0.166667,0,0,0,0.25,0,0,2.166667,8,0,6.833333,0,0,0,0,0,0,0.166667,0,0,0.083333,0.25,0,0,0,0,0,0.083333,0,0.166667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2010,12,0,0,0,0,0,0.083333,7.833333,0.333333,27.41667,0,0,0.083333,0,1.666667,0,0,0,0,0,0,2.333333,0,0,0.166667,0,1.583333,0.166667,0.083333,0,1.25,0,0.083333,0,0,19.83333,3.833333,0,0,0,0,0,0,0.25,3.416667,0,0,0,0.166667,0.416667,0,0,0,0,0,0.333333,0,0.333333,1.5,7.833333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2011,12,0,0,0,0,0,2.333333,19.91667,0.166667,1.583333,0,0,0.083333,0,1.083333,0,0,0,0,0,0,0.583333,0,0,0.083333,0,0.75,0,0.833333,0,0.166667,0,0,0,0,8.833333,2.666667,0,0,0,0,0,0,0.833333,0,8.333333,0,0,0.25,0.583333,0,0,0,0,0,0.083333,0,0.666667,1.25,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2013,12,0,0,0,0,3.083333,0,3.166667,0.416667,0.333333,0.166667,0,0.083333,0,1.583333,0,0,0,0,0,0,1.25,0,0,0.166667,0,2.916667,0.166667,0.916667,0,0.083333,0,0,0,0,17.16667,170.9167,0,0,0,0,0,0,0,0.166667,0,0,0,0.166667,2.25,0,0,0,7.5,0,0,0,0.25,1.583333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2014,12,0,0,0,0,0,3.75,17.08333,1.083333,3,0,0,0.833333,0,2.583333,0,0,0,0,0,0,2.5,0,0,0.5,0,1.416667,0.666667,0.25,0,0.5,0,0.25,0,0,4.25,29.16667,0.083333,0.25,0,0,0,0,0,0,0,0,0,0.166667,0.833333,0,0,0,1.166667,0,0.333333,0,0.083333,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2015,12,0,0,0,0,0.166667,0.166667,2.333333,0.75,16.5,0.083333,0,0.25,0,1.333333,0,0,0,0,0,0,0.166667,0,0,0.333333,0,0.75,0,0,0,0.416667,0,0.083333,0,0,7.75,5.166667,0,0.916667,0,0,0,0,0.083333,0.166667,6.416667,0,0,0.166667,0.583333,0,0,1,0,0,0.083333,0,0.25,1.666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2016,12,0,0,0,0,1.166667,0.416667,10.75,0.833333,32.41667,0,0,0.083333,0,1.333333,0,0,0,0,0,0,1.666667,0,0,0.166667,0,0.25,0.083333,0,0,0.25,0,0,0,0,17.16667,16.5,0,0.166667,0,0,0,0,0.083333,0,0,0,0,0.083333,0.25,0,0,0,0,0,0,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2017,12,0,0,0,0,3.666667,0.416667,4.666667,0.25,7,0,0,0.166667,0,1.166667,0,0,0,0,0,0,0.833333,0,0,0.083333,0,0.666667,0.25,0,0,0,0,0,0,0,4.5,3.333333,0,0.166667,0,0,0,0,0,0,0,0,0,0.083333,0.333333,0,0,0,0,0,0.166667,0,0,0.916667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2018,12,0,0,0,0,0,0.916667,3.666667,0.666667,0.166667,0,0,0,0,0.25,0,0,0,0,0,0,0.833333,0,0,0.416667,0,0.416667,0.083333,0,0,0,0,0,0,0,0.916667,6.666667,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0.166667,0,0.083333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2019,12,0,0,0,0,0.083333,0.083333,7.583333,0,0.166667,0,0,0,0,1.333333,0,0,0,0,0,0,0.416667,0,0,0.25,0,0.916667,0.166667,0.083333,0,0,0,0,0,0,0.166667,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.083333,0,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2020,12,0,0,0,0,0,0.75,5.083333,0.333333,0,0,0,0,0,0.833333,0,0,0,0,0,0,0.083333,0,0,0.25,0,0.25,0.166667,0.083333,0,0.166667,0,0,0,0,2.083333,24.16667,0,1.5,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,1.083333,0,0,0.083333,0,0,2.666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2021,12,0,0,0,0,0,0.416667,9.083333,0.25,0,0,0,0,0,0.416667,0,0,0,0,0,0,0.25,0,0,0.333333,0,0.25,0.083333,0.166667,0,0,0,0.083333,0,0,19.25,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.333333,0,0,0.166667,0,0.166667,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_DC,36.5597,-121.944,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2022,12,0,0,0,0,0,0.25,4,0.416667,0.25,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0.666667,0,0.166667,0,0.166667,0,0.083333,0,0,0.166667,4.75,0,0,0,0,0,0,0.083333,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0.25,1.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,1999,8,0,0,0,0,7.5,0.25,3,1,1.625,0,0,0.375,0,1.125,0,0,0.125,0,0,0,0.75,0,0,0.125,0,0.75,0,0.125,0,2.25,0,0.125,0,0,17.625,20.125,0,0,0,0,0,0,0.375,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3.125,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2000,8,0,0,0,0,18.875,1.25,5.375,0.375,5.375,0,0,0,0,0.625,0,0,0.125,0,0,0,1.125,0,0,0.25,0,0.875,0,0,0,0.375,0,0.125,0,0,1,1.875,0,0,0,0,0,0,0,0,12.625,0,0,0,0.125,0,0,0,0,0,0,0,1.875,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2001,8,0,0,0,0,18.25,5.25,1.625,0.75,8.125,0,0.125,0,0,1.125,0,0,0,0,0,0,7.625,0,0,0.75,0,0.625,0,0.375,0,0.625,0,0.125,0,0,18,43.875,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0,0,0,0,0,0,0,2.375,5.875,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2002,12,0,0,0,0,0.166667,1.416667,6.166667,0.333333,5.583333,0,0,0,0,0.333333,0,0,0,0,0,0,1.666667,0,0,0.333333,0,2.166667,0.833333,0.166667,0,0.5,0,0.083333,0,0,11.25,52.83333,0,0.25,0,0,0,0,0,0.166667,0.25,0,0,0.333333,0.25,0,0,0,0,0,0.25,0,0.166667,5.25,0.166667,0,0,0,0,0,6.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2003,12,0.083333,0,0,0,1.25,1.5,5.75,0,6.833333,0,0.166667,1.5,0,0.666667,0,0,0.25,0,0,0,1.833333,0,0,0.5,0,1.083333,0.333333,0,0,0.25,0,0.083333,0,0,2.666667,13.75,0,0.083333,0,0,0,0,0,0.166667,0.25,0,0,0.25,0.333333,0,0,0,0,0,0,0,2.166667,2.916667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2004,12,0,0,0,0,0.083333,0.333333,3.416667,0.75,0.833333,0.083333,0,0,0,0.25,0,0,0,0,0,0,1.333333,0,0,0.583333,0,1.666667,0,0.25,0,0.916667,0,0.083333,0,0.5,8.5,3,0,0,0,0,0,0,0,1.166667,0,0,0,0.166667,0.166667,0,0,0,0,0,0,0,0.5,4.5,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2005,12,0.083333,0,0,0,0.5,0.583333,7.833333,0.166667,0.75,0,0,0.083333,0,0.25,0,0,0.083333,0,0,0,0.75,0,0,0.25,0,0.416667,0,0.166667,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0.083333,0,0,0.083333,0.333333,0,0,0,0,0,0.083333,0,0.333333,0.333333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2006,12,0,0,0,0,0.416667,0.583333,5.333333,0.25,0,0,0,0.083333,0,0.25,0,0,0,0,0,0,1,0,0,0.416667,0,0.25,0,0.083333,0,0.25,0,0,0,0,0,0.083333,0,0.166667,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.083333,0,0.75,4.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2007,12,0,0,0,0,5.833333,0.083333,1.166667,0.166667,0,0,0,0.25,0,0.333333,0,0,0,0,0,0,0.25,0,0,0.083333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25,0,0,0,0.083333,0,0,0,0,0,0,0,0.083333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2008,12,0.083333,0,0,0,3.416667,0.166667,1.666667,0.083333,0,0,0,0,0,0.25,0,0,0,0,0,0,0.666667,0,0,0.25,0,0.833333,0,0.083333,0,0.25,0,0,0,0,2.166667,0.083333,0,0.083333,0,0,0,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0.083333,0,0.083333,1.333333,0.083333,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2009,12,0,0,0,0,3.75,0.5,0.916667,0.083333,4.75,0,0,0,0,0.5,0,0,0,0,0,0,1.75,0,0,0,0,0.833333,0.083333,0.083333,0,0.416667,0,0,0,0,3,2.666667,0,1.583333,0,0,0,0,0,0,5.416667,0,0,0,0.166667,0,0,0,0,0,0.083333,0,0.25,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2010,12,0,0,0,0,0,1.75,2.666667,1.5,20.75,0,0,0,0,1.416667,0,0,0,0,0,0.083333,1.833333,0,0,0.333333,0,1.666667,0.166667,0.333333,0,1.25,0,0,0,0,17.75,0.5,0,0.166667,0,0,0,0,0.083333,0,0.083333,0,0,0.166667,0.166667,0,0,4,0,0,0.416667,0,0,5.25,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2011,12,0,0,0,0,0,0.25,0.666667,0.083333,2.666667,0,0,0.083333,0,1.166667,0,0,0,0,0,0,0.333333,0,0,0.166667,0,0.833333,0,0.083333,0,0.5,0,0,0,0,4.916667,0.333333,0,0.083333,0,0,0.083333,0,0.083333,0.166667,0,0,0,0,0.25,0,0,1,0,0,0.166667,0,0.166667,0.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2013,12,0.083333,0,0,0,8.75,0.333333,0.583333,0.25,0.333333,0,0,0,0,1.25,0,0,0,0,0,0,1.75,0,0,1.083333,0,2,0.25,1.5,0,0,0,0.083333,0,0,15.91667,130.1667,0,0.083333,0,0,0,0,0,0.333333,0,0,0,0.416667,0.5,0,0,0,1.25,0,0.083333,0,2.75,0,0.083333,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0
STILLWATER_UC,36.5601,-121.9473,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2014,12,0,0,0,0,0.166667,1.666667,8.5,0.75,1.75,0,0,0.5,0,4.916667,0,0,0,0,0,0,2.75,0,0,0.666667,0,2.25,0.666667,0.25,0,0.5,0,0.083333,0,0,12.08333,18.25,0,0,0,0,0,0,0,0.166667,0,0,0,0.25,0.666667,0,0,0,4.25,0,0.25,0,0.416667,0.916667,0.166667,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
